id,host_id,host_response_time,host_response_rate,host_is_superhost,host_listings_count,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,reviews_per_month,crime,year,# point of interest
35118473,256554931,within an hour,100%,t,1.0,"Los Angeles, CA, United States",Reseda,Reseda,City of Los Angeles,Los Angeles,CA,91335.0,Los Angeles,"Los Angeles, CA",US,United States,34.1965,-118.55127,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,,85.0,,,,$75.00,2,$20.00,2,28,3 months ago,0,0,0,0,17,100.0,10.0,10.0,10.0,10.0,2.79,47879.0,2019.0,
23551783,106506070,within a few hours,67%,f,1.0,"Los Angeles, CA, United States",North Hollywood,North Hollywood,City of Los Angeles,Los Angeles,CA,91601.0,Los Angeles,"Los Angeles, CA",US,United States,34.16989,-118.37495,Loft,Entire home/apt,2,1.0,1.0,1.0,,99.0,,,$250.00,$50.00,1,$15.00,30,365,12 months ago,0,3,33,123,29,94.0,9.0,9.0,10.0,9.0,1.41,47879.0,2019.0,
15096127,36090170,,,f,1.0,"Los Angeles, CA, United States",Mid-Wilshire,Mid-Wilshire,City of Los Angeles,Los Angeles,CA,90036.0,Los Angeles,"Los Angeles, CA",US,United States,34.06648,-118.34805,Apartment,Entire home/apt,6,2.0,2.0,3.0,,250.0,,,$200.00,$100.00,2,$50.00,1,30,28 months ago,0,0,0,0,2,100.0,8.0,10.0,10.0,10.0,0.06,47879.0,2019.0,20.0
17944125,61456413,,,f,1.0,"Los Angeles, CA, United States",Van Nuys,Van Nuys,City of Los Angeles,Los Angeles,CA,91401.0,Los Angeles,"Los Angeles, CA",US,United States,34.17293,-118.44388,Condominium,Private room,2,1.0,1.0,1.0,,71.0,,,$0.00,$10.00,1,$0.00,2,90,21 months ago,0,0,0,0,9,95.0,10.0,9.0,10.0,10.0,0.29,47879.0,2019.0,16.0
1629298,7531670,within an hour,100%,t,1.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90803.0,Los Angeles,"Long Beach, CA",US,United States,33.76316,-118.15733,Guesthouse,Entire home/apt,4,1.0,1.0,1.0,700.0,149.0,,"$3,000.00",$100.00,$75.00,2,$25.00,4,42,2 weeks ago,16,16,16,225,151,98.0,10.0,10.0,10.0,10.0,2.01,148.0,2019.0,
38378182,91744093,within an hour,100%,f,26.0,"Los Angeles, CA, United States",Echo Park,Chinatown,City of Los Angeles,Los Angeles,CA,90012.0,Los Angeles,"Los Angeles, CA",US,United States,34.06447,-118.24332,House,Shared room,1,1.5,1.0,1.0,,18.0,,,$0.00,$15.00,1,$10.00,30,1125,3 weeks ago,19,49,68,327,2,60.0,6.0,7.0,6.0,8.0,0.66,47879.0,2019.0,
38674440,104550625,within an hour,100%,f,0.0,"Los Angeles, CA, United States",South LA,Baldwin Hills/Crenshaw,City of Los Angeles,Los Angeles,CA,90008.0,Los Angeles,"Los Angeles, CA",US,United States,34.00789,-118.35739,House,Private room,6,2.0,2.0,3.0,,130.0,,,,,1,$0.00,1,7,5 days ago,13,41,70,337,20,100.0,10.0,9.0,10.0,10.0,7.89,47879.0,2019.0,
35973647,7218353,,,f,2.0,"West Hollywood, CA, United States",West Hollywood,West Hollywood,Other Cities,West Hollywood,CA,90048.0,Los Angeles,"West Hollywood, CA",US,United States,34.0795,-118.38043,Bungalow,Private room,1,1.0,1.0,1.0,,99.0,,,$100.00,$35.00,1,$0.00,1,30,4 months ago,0,0,0,0,6,100.0,10.0,10.0,10.0,10.0,1.24,27938.0,2019.0,
2540499,3384029,within a few hours,100%,t,2.0,"Los Angeles, CA, United States",Venice,Venice,City of Los Angeles,Los Angeles,CA,90291.0,Los Angeles,"Los Angeles, CA",US,United States,33.99082,-118.45593,House,Entire home/apt,2,1.0,1.0,1.0,,145.0,"$1,100.00","$3,550.00",$500.00,$110.00,1,$25.00,6,1125,2 weeks ago,5,34,64,331,59,97.0,10.0,10.0,10.0,10.0,0.87,47879.0,2019.0,
21682803,153028059,within an hour,100%,f,2.0,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Westchester,City of Los Angeles,Los Angeles,CA,90045.0,Los Angeles,"Los Angeles, CA",US,United States,33.9674,-118.3806,House,Entire home/apt,4,2.0,2.0,2.0,,175.0,,,,$75.00,1,$0.00,30,200,5 months ago,9,39,69,69,3,100.0,10.0,10.0,10.0,10.0,0.15,47879.0,2019.0,
3100543,6836024,within an hour,100%,t,4.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90804.0,Los Angeles,"Long Beach, CA",US,United States,33.78597,-118.14324,House,Private room,1,1.0,1.0,1.0,,50.0,$300.00,$750.00,,,1,$0.00,1,1125,4 weeks ago,0,0,0,127,16,100.0,10.0,10.0,10.0,10.0,0.24,148.0,2019.0,
9856425,2048647,,,f,1.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90802.0,Los Angeles,"Long Beach, CA",US,United States,33.77383,-118.17777,Apartment,Entire home/apt,4,1.0,0.0,2.0,,130.0,,,,$30.00,2,$10.00,2,1125,3 days ago,0,0,0,0,6,100.0,10.0,10.0,10.0,9.0,0.12,148.0,2019.0,20.0
23584310,44284452,within an hour,100%,f,1.0,"Los Angeles, CA, United States",Silver Lake,Silver Lake,City of Los Angeles,Los Angeles,CA,90029.0,Los Angeles,"Los Angeles, CA",US,United States,34.09368,-118.27743,Apartment,Entire home/apt,4,1.0,1.0,1.0,,120.0,,,$0.00,$45.00,1,$0.00,30,60,yesterday,5,23,53,53,42,92.0,10.0,9.0,10.0,10.0,2.0,47879.0,2019.0,
35913539,180788270,,,t,1.0,"Los Angeles, CA, United States",Mid-Wilshire,Koreatown,City of Los Angeles,Los Angeles,CA,90005.0,Los Angeles,"Los Angeles, CA",US,United States,34.05923,-118.31065,Apartment,Entire home/apt,3,1.0,0.0,1.0,,65.0,,,,$20.00,1,$10.00,30,90,4 months ago,0,0,0,0,10,98.0,10.0,9.0,10.0,10.0,1.88,47879.0,2019.0,
1531183,8167570,,,f,1.0,"Los Angeles, CA, United States",Hollywood,East Hollywood,City of Los Angeles,Los Angeles,CA,90027.0,Los Angeles,"Los Angeles, CA",US,United States,34.10163,-118.30681,Apartment,Private room,2,1.0,1.0,1.0,,80.0,$550.00,"$1,600.00",$100.00,$30.00,1,$15.00,3,1125,5 months ago,0,0,0,0,24,99.0,10.0,10.0,10.0,10.0,0.32,47879.0,2019.0,
433762,2155564,within an hour,100%,f,2.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90803.0,Los Angeles,"Long Beach, CA",US,United States,33.770070000000004,-118.12472,House,Private room,6,2.5,3.0,0.0,2500.0,125.0,$800.00,"$1,850.00",$100.00,$50.00,2,$50.00,1,1125,3 weeks ago,0,29,59,334,21,100.0,10.0,10.0,10.0,10.0,0.23,148.0,2019.0,
23275628,149757612,within an hour,100%,t,2.0,"Santa Monica, CA, United States",Santa Monica,Santa Monica,Other Cities,Santa Monica,CA,90405.0,Los Angeles,"Santa Monica, CA",US,United States,34.00423,-118.4792,Bungalow,Private room,2,1.0,1.0,1.0,,90.0,,,$0.00,$25.00,1,$0.00,2,5,2 months ago,0,0,0,0,93,99.0,10.0,10.0,10.0,10.0,4.53,7166.0,2019.0,
24870962,56257157,within an hour,100%,f,9.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90803.0,Los Angeles,"Long Beach, CA",US,United States,33.76333,-118.14506000000002,Apartment,Entire home/apt,4,1.0,1.0,3.0,,148.0,,,$340.00,$75.00,2,$20.00,3,21,3 months ago,30,60,90,90,8,88.0,9.0,9.0,9.0,10.0,0.45,148.0,2019.0,
33663405,229920950,within a few hours,90%,f,1.0,"Los Angeles, CA, United States",Bel Air/Beverly Crest,Hollywood Hills West,City of Los Angeles,Los Angeles,CA,90046.0,Los Angeles,"Los Angeles, CA",US,United States,34.10708,-118.37613,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,,135.0,,,$0.00,$65.00,1,$0.00,1,31,2 months ago,12,37,67,342,2,100.0,10.0,10.0,10.0,10.0,0.28,47879.0,2019.0,
34399693,259078210,within an hour,100%,f,5.0,"Los Angeles, CA, United States",Hollywood,Hollywood,City of Los Angeles,Los Angeles,CA,90028.0,Los Angeles,"Los Angeles, CA",US,United States,34.10485,-118.32809,Apartment,Entire home/apt,5,1.0,2.0,3.0,,199.0,,,$0.00,$0.00,1,$0.00,1,28,5 days ago,13,43,73,334,15,88.0,9.0,9.0,10.0,10.0,2.92,47879.0,2019.0,
22556252,17180967,within an hour,100%,t,7.0,"Los Angeles, CA, United States",Westlake,Westlake,City of Los Angeles,Los Angeles,CA,90017.0,Los Angeles,"Los Angeles, CA",US,United States,34.05161,-118.26482,Apartment,Entire home/apt,3,1.0,1.0,2.0,,150.0,,,$0.00,$50.00,2,$10.00,1,1125,yesterday,3,3,3,3,96,99.0,10.0,10.0,10.0,10.0,4.14,47879.0,2019.0,
36850988,87881236,within a few hours,100%,f,1.0,"Los Angeles, CA, United States",Mid-Wilshire,Mid-Wilshire,City of Los Angeles,Los Angeles,CA,90036.0,Los Angeles,"Los Angeles, CA",US,United States,34.06653,-118.34577,Apartment,Entire home/apt,4,1.0,1.0,2.0,,170.0,,,,$90.00,1,$0.00,5,17,3 months ago,0,0,0,0,2,100.0,10.0,9.0,10.0,10.0,0.47,47879.0,2019.0,
37878661,206538828,within an hour,100%,t,2.0,"Los Angeles, CA, United States",Venice,Venice,City of Los Angeles,Los Angeles,CA,90291.0,Los Angeles,"Los Angeles, CA",US,United States,33.99848,-118.47224,House,Entire home/apt,2,2.5,3.0,3.0,,295.0,,,$400.00,$95.00,3,$50.00,30,90,3 months ago,0,0,0,0,8,95.0,9.0,10.0,10.0,10.0,3.16,47879.0,2019.0,
11302528,59071427,within an hour,100%,t,1.0,"Los Angeles, CA, United States",Mar Vista,Mar Vista,City of Los Angeles,Los Angeles,CA,90066.0,Los Angeles,"Los Angeles, CA",US,United States,34.00568,-118.44787,Guest suite,Entire home/apt,2,1.0,0.0,1.0,,140.0,,,$100.00,$45.00,2,$40.00,1,15,4 days ago,4,8,18,100,268,99.0,10.0,10.0,10.0,10.0,8.01,47879.0,2019.0,20.0
1571017,57161,within an hour,98%,f,27.0,"Los Angeles, CA, United States",Arts District,Downtown,City of Los Angeles,Los Angeles,CA,90012.0,Los Angeles,"Los Angeles, CA",US,United States,34.04781,-118.23517,Hostel,Private room,1,11.0,1.0,0.0,,48.0,$250.00,$725.00,$450.00,$45.00,1,$0.00,2,1125,7 weeks ago,29,59,89,364,21,87.0,9.0,9.0,9.0,10.0,0.32,47879.0,2019.0,
22586972,166074894,within an hour,100%,t,2.0,"Santa Monica, CA, United States",Santa Monica,Santa Monica,Other Cities,Santa Monica,CA,90403.0,Los Angeles,"Santa Monica, CA",US,United States,34.02952,-118.49702,Loft,Entire home/apt,2,1.0,1.0,1.0,,275.0,,,$500.00,$80.00,2,$0.00,3,1125,5 weeks ago,17,47,67,337,20,100.0,10.0,10.0,10.0,10.0,0.87,7166.0,2019.0,
254837,952446,,,,,"Los Angeles, CA, United States",West Adams,Jefferson Park,City of Los Angeles,Los Angeles,CA,90018.0,Los Angeles,"Los Angeles, CA",US,United States,34.03298,-118.31511,House,Private room,1,1.0,1.0,1.0,,70.0,$375.00,$875.00,$250.00,$35.00,1,$25.00,31,180,5 weeks ago,0,0,0,0,543,99.0,8.0,10.0,10.0,6.0,5.55,47879.0,2019.0,
35579015,267694035,within an hour,100%,f,1.0,"Los Angeles, CA, United States",Mid-Wilshire,Harvard Heights,City of Los Angeles,Los Angeles,CA,90006.0,Los Angeles,"Los Angeles, CA",US,United States,34.05003,-118.3,House,Entire home/apt,7,2.5,3.0,3.0,,245.0,,,$450.00,$200.00,4,$15.00,3,29,today,8,27,49,138,13,85.0,9.0,9.0,9.0,9.0,2.28,47879.0,2019.0,
13590617,4602457,within an hour,100%,t,1.0,"Santa Monica, CA, United States",Venice,Venice,City of Los Angeles,Santa Monica,CA,90405.0,Los Angeles,"Santa Monica, CA",US,United States,34.002959999999995,-118.46918,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,,118.0,,,$199.00,$50.00,1,$0.00,2,30,yesterday,2,15,26,111,208,98.0,10.0,10.0,10.0,10.0,5.12,7166.0,2019.0,20.0
22189778,29803472,within a few hours,100%,t,1.0,"Los Angeles, CA, United States",Lincoln Heights,Montecito Heights,City of Los Angeles,Los Angeles,CA,90031.0,Los Angeles,"Los Angeles, CA",US,United States,34.07963,-118.20198,Guesthouse,Private room,3,1.0,1.0,1.0,,75.0,,,$500.00,$39.00,1,$21.00,30,110,6 weeks ago,28,58,88,267,38,99.0,10.0,10.0,10.0,9.0,1.68,47879.0,2019.0,
13234099,1466173,within a few hours,81%,f,23.0,"Los Angeles, CA, United States",Westlake,Westlake,City of Los Angeles,Los Angeles,CA,90006.0,Los Angeles,"Los Angeles, CA",US,United States,34.05251,-118.27958,House,Private room,3,2.0,1.0,2.0,,49.0,,,$0.00,$15.00,2,$15.00,30,1125,2 weeks ago,21,51,81,356,69,83.0,9.0,8.0,10.0,9.0,1.62,47879.0,2019.0,20.0
1976328,6506337,,,f,3.0,"Los Angeles, CA, United States",Mid-Wilshire,Fairfax,City of Los Angeles,Los Angeles,CA,90036.0,Los Angeles,"Los Angeles, CA",US,United States,34.07137,-118.34799,Apartment,Entire home/apt,6,2.0,3.0,4.0,,207.0,,,"$5,000.00",$651.00,4,$30.00,30,1125,3 months ago,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,0.06,47879.0,2019.0,
20556110,146801817,,,f,1.0,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Westchester,City of Los Angeles,Los Angeles,CA,90045.0,Los Angeles,"Los Angeles, CA",US,United States,33.95385,-118.38408,Other,Private room,2,1.0,1.0,1.0,,52.0,,,$100.00,$20.00,2,$10.00,1,5,24 months ago,0,0,0,0,3,100.0,10.0,9.0,10.0,10.0,0.11,47879.0,2019.0,
723941,3736617,within a day,100%,t,1.0,"Alhambra, CA, United States",Alhambra,Alhambra,Other Cities,Alhambra,CA,91803.0,Los Angeles,"Alhambra, CA",US,United States,34.07955,-118.14246,Loft,Entire home/apt,2,1.0,1.0,1.0,,91.0,$550.00,"$1,200.00",$250.00,$75.00,2,$25.00,2,365,2 months ago,0,0,0,257,55,100.0,10.0,10.0,10.0,10.0,0.63,11.0,2019.0,
11673345,25391682,within an hour,100%,t,3.0,"Los Angeles, CA, United States",Silver Lake,Silver Lake,City of Los Angeles,Los Angeles,CA,90026.0,Los Angeles,"Los Angeles, CA",US,United States,34.08802,-118.27554,House,Entire home/apt,7,3.0,4.0,4.0,,274.0,,,$550.00,$100.00,1,$0.00,2,1125,yesterday,1,13,24,101,35,99.0,10.0,10.0,10.0,10.0,0.8,47879.0,2019.0,20.0
14530033,78913880,within a few hours,100%,t,2.0,"Los Angeles, CA, United States",South Robertson,Cheviot Hills,City of Los Angeles,Los Angeles,CA,90034.0,Los Angeles,"Los Angeles, CA",US,United States,34.03242,-118.39961,House,Private room,2,1.0,1.0,1.0,,99.0,,,,$45.00,2,$0.00,3,365,a week ago,0,0,0,0,91,99.0,10.0,10.0,10.0,10.0,2.28,47879.0,2019.0,20.0
18702517,10113350,,,f,2.0,"Los Angeles, CA, United States",Los Feliz,Los Feliz,City of Los Angeles,Los Angeles,CA,90027.0,Los Angeles,"Los Angeles, CA",US,United States,34.10413,-118.28853,Bungalow,Entire home/apt,2,1.0,1.0,1.0,,125.0,,,$200.00,$45.00,1,$10.00,4,1125,5 months ago,0,0,0,0,10,100.0,10.0,10.0,10.0,10.0,0.32,47879.0,2019.0,20.0
955634,2765569,within an hour,100%,t,14.0,"Santa Monica, CA, United States",Santa Monica,Santa Monica,Other Cities,Santa Monica,CA,90405.0,Los Angeles,"Santa Monica, CA",US,United States,34.02528,-118.45121,House,Entire home/apt,6,2.0,3.0,4.0,,290.0,,"$5,300.00",$600.00,$420.00,5,$10.00,31,1125,3 months ago,14,44,74,349,4,100.0,10.0,10.0,10.0,9.0,0.08,7166.0,2019.0,
38728630,25041809,within an hour,100%,t,4.0,"Pasadena, CA, United States",Pasadena,Pasadena,Other Cities,Pasadena,CA,91103.0,Los Angeles,"Pasadena, CA",US,United States,34.15915,-118.16088,House,Private room,2,1.0,1.0,1.0,,98.0,,,$0.00,$19.00,1,$10.00,1,1125,today,16,32,62,337,19,100.0,10.0,10.0,10.0,10.0,11.4,67.0,2019.0,
33527869,93901986,,,t,1.0,"Los Angeles, CA, United States",Valley Village,Valley Village,City of Los Angeles,Los Angeles,CA,91607.0,Los Angeles,"Los Angeles, CA",US,United States,34.15743,-118.39998,House,Private room,2,1.0,1.0,1.0,,69.0,,,$200.00,$30.00,1,$10.00,2,1125,3 weeks ago,14,38,61,63,9,100.0,10.0,10.0,10.0,10.0,1.48,47879.0,2019.0,
15841135,37190789,within an hour,100%,t,8.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90802.0,Los Angeles,"Long Beach, CA",US,United States,33.76643,-118.19183999999998,Apartment,Entire home/apt,6,2.0,2.0,3.0,,199.0,,,$0.00,$179.00,4,$75.00,3,999,today,27,57,80,80,78,97.0,10.0,10.0,9.0,10.0,2.27,148.0,2019.0,20.0
17044797,5599566,within an hour,100%,f,1.0,"Los Angeles, CA, United States",Hollywood,Los Feliz,City of Los Angeles,Los Angeles,CA,90027.0,Los Angeles,"Los Angeles, CA",US,United States,34.10658,-118.28703,Guesthouse,Entire home/apt,3,1.0,1.0,2.0,,150.0,,,$150.00,$125.00,1,$0.00,3,30,2 months ago,0,0,0,1,54,92.0,9.0,9.0,10.0,10.0,1.83,47879.0,2019.0,20.0
11910103,24920335,,,f,1.0,"Los Angeles, CA, United States",Atwater Village,Atwater Village,City of Los Angeles,Los Angeles,CA,90039.0,Los Angeles,"Los Angeles, CA",US,United States,34.115590000000005,-118.2588,House,Entire home/apt,6,2.0,3.0,3.0,,275.0,,,,$125.00,1,$0.00,2,1125,39 months ago,0,0,0,0,14,98.0,10.0,10.0,10.0,10.0,0.32,47879.0,2019.0,20.0
22116934,7978870,within an hour,100%,t,13.0,"Los Angeles, CA, United States",Venice,Venice,City of Los Angeles,Los Angeles,CA,90291.0,Los Angeles,"Los Angeles, CA",US,United States,33.99762,-118.46442,Guest suite,Entire home/apt,2,1.0,0.0,1.0,,149.0,,,$200.00,$90.00,1,$0.00,31,93,5 days ago,1,1,1,1,72,97.0,10.0,10.0,10.0,10.0,2.97,47879.0,2019.0,
32448149,243761460,within an hour,100%,t,1.0,"Los Angeles, CA, United States",South LA,Jefferson Park,City of Los Angeles,Los Angeles,CA,90018.0,Los Angeles,"Los Angeles, CA",US,United States,34.03263,-118.32356,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,,135.0,,,$0.00,$65.00,2,$25.00,1,4,4 days ago,8,38,68,68,31,100.0,10.0,10.0,10.0,10.0,3.26,47879.0,2019.0,
25351085,178311297,within an hour,100%,f,46.0,"Los Angeles, CA, United States",Mid-Wilshire,Pico-Union,City of Los Angeles,Los Angeles,CA,90006.0,Los Angeles,"Los Angeles, CA",US,United States,34.04739,-118.28512,Hostel,Hotel room,1,1.0,1.0,4.0,,29.0,,,$0.00,$14.00,1,$0.00,30,31,5 weeks ago,30,59,59,59,2,100.0,10.0,10.0,10.0,10.0,0.11,47879.0,2019.0,
24250046,25477988,,,f,1.0,"Los Angeles, CA, United States",Mid-Wilshire,Koreatown,City of Los Angeles,Los Angeles,CA,90004.0,Los Angeles,"Los Angeles, CA",US,United States,34.07305,-118.28699,Apartment,Entire home/apt,3,1.0,1.0,1.0,,92.0,,,$150.00,$20.00,1,$0.00,2,15,20 months ago,0,0,0,0,3,100.0,10.0,10.0,10.0,10.0,0.15,47879.0,2019.0,
33843088,18223320,within an hour,100%,t,1.0,"Los Angeles, CA, United States",El Sereno,El Sereno,City of Los Angeles,Los Angeles,CA,90032.0,Los Angeles,"Los Angeles, CA",US,United States,34.06282,-118.17392,House,Entire home/apt,8,2.0,3.0,5.0,,198.0,,,$250.00,$98.00,6,$20.00,2,30,a week ago,2,7,23,242,44,100.0,10.0,10.0,10.0,10.0,6.5,47879.0,2019.0,
24516318,143795436,within an hour,100%,t,4.0,"Burbank, CA, United States",Burbank,Burbank,Other Cities,Burbank,CA,91505.0,Los Angeles,"Burbank, CA",US,United States,34.15285,-118.33823,Apartment,Entire home/apt,4,1.0,1.0,1.0,,155.0,,,$250.00,$105.00,1,$0.00,1,1125,3 months ago,7,13,23,236,57,100.0,10.0,10.0,10.0,10.0,2.99,8775.0,2019.0,
14788132,2066948,within an hour,100%,t,6.0,"Los Angeles, CA, United States",Venice,Venice,City of Los Angeles,Los Angeles,CA,90291.0,Los Angeles,"Los Angeles, CA",US,United States,33.9988,-118.47595,Cottage,Entire home/apt,2,1.0,0.0,0.0,,129.0,,,$300.00,$75.00,1,$15.00,1,1125,yesterday,7,37,67,322,173,93.0,9.0,9.0,9.0,10.0,4.61,47879.0,2019.0,20.0
2361622,3301832,,,f,1.0,"Los Angeles, CA, United States",Westside,West Los Angeles,City of Los Angeles,Los Angeles,CA,90064.0,Los Angeles,"Los Angeles, CA",US,United States,34.0383,-118.43569,Apartment,Private room,1,1.0,1.0,1.0,,155.0,"$1,075.00",,$150.00,$33.00,1,$0.00,30,1125,55 months ago,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,0.02,47879.0,2019.0,
24757907,18012716,within an hour,98%,f,11.0,"Los Angeles, CA, United States",Downtown,Chinatown,City of Los Angeles,Los Angeles,CA,90012.0,Los Angeles,"Los Angeles, CA",US,United States,34.06192,-118.24527,Apartment,Entire home/apt,4,1.0,1.0,1.0,,116.0,,,$0.00,$80.00,2,$20.00,5,1000,today,4,14,17,149,104,92.0,9.0,9.0,9.0,10.0,5.36,47879.0,2019.0,
11047914,29065360,within an hour,99%,f,13.0,"Los Angeles, CA, United States",Downtown,Downtown,City of Los Angeles,Los Angeles,CA,90015.0,Los Angeles,"Los Angeles, CA",US,United States,34.04367,-118.2621,Apartment,Entire home/apt,4,1.0,1.0,1.0,,229.0,,,$200.00,$129.00,3,$0.00,1,1125,yesterday,6,28,54,313,228,96.0,9.0,9.0,9.0,10.0,4.88,47879.0,2019.0,20.0
16982251,113669448,within an hour,100%,t,1.0,"Los Angeles, CA, United States",Venice,Venice,City of Los Angeles,Los Angeles,CA,90291.0,Los Angeles,"Los Angeles, CA",US,United States,33.98715,-118.45722,Tiny house,Entire home/apt,2,1.5,1.0,1.0,,99.0,,,$200.00,$50.00,2,$70.00,2,80,5 days ago,4,14,22,240,205,97.0,10.0,10.0,10.0,10.0,5.92,47879.0,2019.0,20.0
27196663,179394932,within an hour,100%,f,30.0,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Playa del Rey,City of Los Angeles,Los Angeles,CA,90293.0,Los Angeles,"Los Angeles, CA",US,United States,33.95962,-118.45084,Apartment,Entire home/apt,4,2.0,2.0,2.0,,299.0,,,$0.00,$199.00,1,$0.00,30,1125,today,28,58,88,316,4,50.0,4.0,3.0,5.0,10.0,0.26,47879.0,2019.0,
26873610,17689888,,,f,1.0,"Los Angeles, CA, United States",Elysian Valley,Elysian Valley,City of Los Angeles,Los Angeles,CA,90039.0,Los Angeles,"Los Angeles, CA",US,United States,34.09919,-118.24522,House,Entire home/apt,2,1.0,1.0,1.0,,125.0,,,,$50.00,1,$0.00,3,1125,15 months ago,0,0,0,0,2,100.0,10.0,10.0,10.0,9.0,0.12,47879.0,2019.0,
36483358,56636321,within an hour,99%,f,24.0,"Los Angeles, CA, United States",Mid-Wilshire,Koreatown,City of Los Angeles,Los Angeles,CA,90004.0,Los Angeles,"Los Angeles, CA",US,United States,34.07432,-118.30756,Hostel,Hotel room,1,3.5,1.0,1.0,,27.0,,,,,1,$0.00,1,1125,5 days ago,30,60,90,365,7,80.0,8.0,8.0,8.0,8.0,1.56,47879.0,2019.0,
32900287,247528472,within a few hours,100%,f,1.0,"Los Angeles, CA, United States",Downtown,Downtown,City of Los Angeles,Los Angeles,CA,90017.0,Los Angeles,"Los Angeles, CA",US,United States,34.04954,-118.25818999999998,Loft,Entire home/apt,2,1.0,0.0,2.0,,100.0,,,,,1,$0.00,31,1125,4 weeks ago,9,16,16,278,2,100.0,10.0,10.0,10.0,10.0,0.54,47879.0,2019.0,
3697224,12626486,within an hour,100%,t,2.0,"Los Angeles, CA, United States",Los Feliz,Los Feliz,City of Los Angeles,Los Angeles,CA,90027.0,Los Angeles,"Los Angeles, CA",US,United States,34.10237,-118.27704,Cottage,Entire home/apt,6,2.0,2.0,3.0,,300.0,"$1,600.00","$5,500.00","$2,500.00",$150.00,4,$25.00,2,365,today,5,18,37,249,100,100.0,10.0,10.0,10.0,10.0,1.67,47879.0,2019.0,
14471440,16872262,,,f,1.0,"Los Angeles, CA, United States",Downtown,Downtown,City of Los Angeles,Los Angeles,CA,90014.0,,"Los Angeles, CA",US,United States,34.04459,-118.25497,Loft,Entire home/apt,3,1.0,0.0,1.0,,124.0,,,,$75.00,2,$25.00,1,120,7 months ago,0,0,0,0,108,94.0,10.0,9.0,10.0,10.0,2.86,47879.0,2019.0,20.0
25731544,86404331,,,f,1.0,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Playa del Rey,City of Los Angeles,Los Angeles,CA,90293.0,Los Angeles,"Los Angeles, CA",US,United States,33.9601,-118.43103,Apartment,Entire home/apt,3,1.0,1.0,1.0,,110.0,,,$0.00,$50.00,1,$0.00,30,1125,11 months ago,0,0,0,0,4,95.0,10.0,9.0,10.0,10.0,0.23,47879.0,2019.0,
18977770,132372531,,,f,4.0,"Los Angeles, CA, United States",Del Rey,Del Rey,City of Los Angeles,Los Angeles,CA,90066.0,Los Angeles,"Los Angeles, CA",US,United States,33.989670000000004,-118.43772,House,Private room,1,1.0,1.0,1.0,,49.0,,,$200.00,$25.00,1,$0.00,2,1125,19 months ago,0,0,0,0,40,98.0,10.0,10.0,10.0,10.0,1.31,47879.0,2019.0,20.0
32702848,245909611,,,f,2.0,"Los Angeles, CA, United States",Mid-Wilshire,Koreatown,City of Los Angeles,Los Angeles,CA,90020.0,Los Angeles,"Los Angeles, CA",US,United States,34.06769,-118.29614,Apartment,Entire home/apt,4,1.0,0.0,1.0,,85.0,,,,$20.00,2,$10.00,30,1125,9 months ago,0,0,0,0,3,67.0,7.0,7.0,7.0,10.0,0.32,47879.0,2019.0,
